date,BTC Market Cap,ETH Market Cap,Top 10 (Without BTC & ETH),Others,All
2018-11-29,74381953561.03812,12659773332.697258,32758479602.13956,14898495541.79206,134698702037.66699
2018-11-30,74400715839.6163,12182154959.33421,31783746742.17382,15020578508.94367,133387196050.068
2018-12-01,69715049461.01839,11708062196.90978,30441822211.20821,13699561798.36062,125564495667.497
2018-12-02,73075855208.30002,12257640966.96176,31282933506.71019,14170139423.33603,130786569105.308
2018-12-03,71784475615.70909,11998542053.561508,30747859645.26793,14146740951.32147,128677618265.86
2018-12-04,67489136960.41757,11252886409.15223,29159589130.08282,13201160422.33538,121102772921.988
2018-12-05,68592152288.353745,11368927707.526571,28814151735.135902,13735771158.24578,122511002889.262
2018-12-06,65355774058.35723,10626501697.030668,27274375925.132526,12690003497.19857,115946655177.719
2018-12-07,60357918912.004555,9411545128.787203,24844055002.961464,11343999089.28978,105957518133.04301
2018-12-08,59348913269.876625,9610584223.413237,24462703276.373966,11405121072.63217,104827321842.29599
2018-12-09,59526617773.597786,9437707619.370005,24438032358.13248,11102035420.81773,104504393171.918
2018-12-10,61832986280.19322,9708220956.92728,25157751820.86096,11521799610.17754,108220758668.159
2018-12-11,59805353928.82642,9323959135.591385,24256825859.882385,11002648802.83581,104388787727.13602
2018-12-12,58852767064.15517,9111391456.283594,23833317940.10685,10876339365.01739,102673815825.563
2018-12-13,59878323499.6965,9261188928.81479,24249711491.99471,11096454899.301,104485678819.80699
2018-12-14,57318285688.441795,8913719805.958307,23316689078.303417,10616689941.93148,100165384514.63501
2018-12-15,55998515509.38865,8696897485.61424,22457089948.83921,10324161847.1986,97476664791.04071
2018-12-16,56171263934.47407,8697750641.337017,22221113627.965405,10297860486.94211,97387988690.7186
2018-12-17,56050483689.82096,8803144021.88444,22703062363.74722,10448083414.81748,98004773490.2701
2018-12-18,61143447505.005135,9769901072.309902,25563767032.707542,11824031925.11442,108301147535.13701
2018-12-19,63720433230.19886,10392925527.200373,27250280913.555206,12558562106.41156,113922201777.366
2018-12-20,64363548271.279076,10336785710.638008,27540403977.893143,13253071019.20077,115493808979.011
2018-12-21,70578857837.00003,11865192793.01515,30674086924.85994,14606554083.08088,127724691637.956
2018-12-22,67118181896.86795,11228235724.642712,29818422097.53481,13619754383.61953,121784594102.66501
2018-12-23,68846085704.00443,11930676648.438414,30123388622.89992,14329812051.69624,125229963027.039
2018-12-24,68680118909.38707,13420144843.953455,30859855697.393078,14972471146.3864,127932590597.12001
2018-12-25,70266326465.44417,14528137553.21583,32395172871.85727,15652628192.38873,132842265082.906
2018-12-26,65350104373.41374,13232839336.104912,29792011010.0832,13640235252.83315,122015189972.43498
2018-12-27,65972460015.27494,13473635804.054379,30024988538.15962,13610416507.28606,123081500864.775
2018-12-28,62808667853.73499,11924339225.89629,27070093437.03528,12609452466.74544,114412552983.412
2018-12-29,67263083067.33795,13935614204.209122,29866024263.496098,13876886808.18683,124941608343.23
2018-12-30,66838758054.14169,14676638050.826061,29590620529.83537,13915458986.40288,125021475621.20601
2018-12-31,66494185030.58888,14310166049.405546,29370488120.61481,13642977799.91676,123817817000.526
2019-01-01,64422635599.72896,13677300455.463268,28157349166.232834,13082194963.81594,119339480185.241
2019-01-02,66188448932.14009,14392313036.760887,29249970119.765144,13450574873.36388,123281306962.02998
2019-01-03,67643304990.47443,15922214147.12651,30333191929.17614,14075672818.76092,127974383885.538
2019-01-04,65922288582.921715,15277722818.958939,28865819082.09492,13467674114.20343,123533504598.179
2019-01-05,66650769533.12984,15940848169.781616,29132356027.81681,13281129681.11273,125005103411.841
2019-01-06,66070973627.255455,16018302447.242657,29025351714.83959,13444798951.7003,124559426741.038
2019-01-07,70084169300.15211,16115376656.500986,30294016667.146557,14584757711.49435,131078320335.29402
2019-01-08,69602133073.71902,15614190928.600574,30054945661.7188,14196662578.40061,129467932242.439
2019-01-09,69418693910.45465,15452130779.24307,30379923246.86744,14300190055.42584,129550937991.991
2019-01-10,69609283899.19995,15516781022.69595,30872286719.48316,14428477005.83094,130426828647.20999
2019-01-11,63326376681.34885,13229569871.910849,27494372380.290432,13023756858.84387,117074075792.394
2019-01-12,63121578243.94881,12975985683.226751,27061115045.14985,12650404293.11759,115809083265.443
2019-01-13,62924488425.99548,12909473758.745958,27142039909.234703,12658904413.53486,115634906507.511
2019-01-14,61050348901.5798,11970884149.01689,25828969303.31978,11972679303.96553,110822881657.882
2019-01-15,63758350560.63251,13312835355.826275,27509794733.504944,12551447292.67427,117132427942.638
2019-01-16,62348810149.49811,12511274618.87375,26737692490.7715,12679372864.45264,114277150123.596
2019-01-17,62969304894.27945,12790017531.356869,27135954578.597153,13205018404.09453,116100295408.328
2019-01-18,63320099663.395294,12732832650.46048,27228970314.290344,13181388425.99488,116463291054.14099
2019-01-19,62898826371.85565,12441677743.686483,26765790041.06347,12943419184.5364,115049713341.142
2019-01-20,64269861567.8863,12841756778.277468,27238324739.663994,13733683500.13724,118083626585.965
2019-01-21,61969431896.71978,12288060353.539341,26303446489.8528,13182762907.58508,113743701647.697
2019-01-22,61784404483.04622,12103985769.178844,26446334067.08077,13459604846.83317,113794329166.139
2019-01-23,62482350133.95662,12313725371.510918,26738164574.982594,13692078723.31987,115226318803.76999
2019-01-24,62216525710.040085,12169120160.834082,26643268686.290565,13533293551.86227,114562208109.02701
2019-01-25,62397665388.19675,12153158417.51909,26730158550.4113,13666707846.42786,114947690202.555
2019-01-26,62386316357.47355,12040473330.175814,26605756643.736786,13883691586.75185,114916237918.138
2019-01-27,62374968460.904976,12061900817.036028,26670016044.197815,13494446317.41218,114601331639.55101
2019-01-28,62192208387.693,11774157608.884583,26227501571.21299,13478940375.33543,113672807943.12599
2019-01-29,60087154448.40433,11010938397.321363,24832355289.345737,12321285386.72257,108251733521.79399
2019-01-30,59768195291.00078,10955187408.251522,24521344065.15093,11967302688.69277,107212029453.096
2019-01-31,60555372963.791016,11329885765.71566,26238263148.772984,12424368473.05934,110547890351.339
2019-02-01,60101226569.37371,11125649845.205639,25429804968.13786,12054814580.79379,108711495963.511
2019-02-02,60678990333.1717,11200980015.417768,25592872795.76443,11946421585.5781,109419264729.93199
2019-02-03,61071179758.435844,11387807226.075611,25765586602.393944,11920287561.9736,110144861148.879
2019-02-04,60524138032.473946,11229439070.409464,25421430457.78549,11734324948.7411,108909332509.41
2019-02-05,60723961265.783615,11267355154.846409,25457291468.204407,11889877983.58957,109338485872.424
2019-02-06,60825168548.915,11245947689.319769,25357469972.03374,12046484091.78049,109475070302.049
2019-02-07,59682137962.35292,10959290841.797949,24625515610.874832,11781953620.6073,107048898035.633
2019-02-08,59482397752.99235,10923364917.939417,24680739949.426933,11787196255.2093,106873698875.56801
2019-02-09,64226481382.1611,12490351594.278725,27032315346.280437,13512282216.56074,117261430539.281
2019-02-10,64286029202.05369,12520670865.692413,27205212832.86115,13134102309.21375,117146015209.82098
2019-02-11,64439836442.25577,13087985837.282696,27209334494.483883,13185734526.88065,117922891300.903
2019-02-12,63670312531.29947,12680390197.310715,26514701154.286842,13468633364.58497,116334037247.48201
2019-02-13,63712841387.27635,12845310573.797472,26876769215.306854,13576730427.92432,117011651604.305
2019-02-14,63267872020.65663,12793730452.297075,26452938390.309357,13520206865.00394,116034747728.267
2019-02-15,62991824523.89914,12668201016.366795,26128575850.157223,13175936903.40284,114964538293.82599
2019-02-16,63165603231.85129,12742765419.399738,26418327400.089592,13337299091.74938,115663995143.08998
2019-02-17,63547140519.07759,12903776985.469166,26459565761.450756,13639825311.51949,116550308577.517
2019-02-18,64383522064.40136,14098327882.16335,26763480574.41883,14074601022.18046,119319931543.16402
2019-02-19,68147457622.522125,15243928177.166456,28888819955.382427,14826232575.13299,127106438330.20401
2019-02-20,68719418872.04398,15072819715.874296,29204172690.72433,15030572827.97539,128026984106.618
2019-02-21,69790459105.50142,15611440200.106087,30461490344.674442,15276917564.63005,131140307214.912
2019-02-22,69059468752.51183,15225793598.680445,29463776782.301723,14952191157.683,128701230291.177
2019-02-23,69748877117.19371,15537602228.061953,29818704413.12952,15139270872.98382,130244454631.369
2019-02-24,72266544791.73584,16550258314.845478,30883652766.997112,15843648429.58257,135544104303.161
2019-02-25,66108588220.39571,14284713525.163023,27658674242.641167,14499940717.8621,122551916706.062
2019-02-26,67154603799.94677,14472468022.306929,28899377761.24505,14721015825.94725,125247465409.446
2019-02-27,66890485485.37128,14307393197.668602,28285389964.62203,14967071264.22309,124450339911.885
2019-02-28,67155912259.18905,14178777736.552544,28216327847.12088,14916280970.18253,124467298813.045
2019-03-01,67016664287.2375,14233212113.400938,28371400239.03556,14723535900.727,124344812540.40102
2019-03-02,67085713233.78275,14187938674.158926,28712728435.687504,14952980305.44482,124939360649.074
2019-03-03,67101767698.901596,13922485507.386408,28639690043.787495,14823876187.6695,124487819437.745
2019-03-04,66885712070.35212,13708633834.78851,28526469001.97303,14678376271.19734,123799191178.31099
2019-03-05,65238057881.55198,13206850625.680403,27606857377.029778,14331661913.75284,120383427798.01498
2019-03-06,67733767403.2078,14358338788.931305,29629409222.254875,15191443277.07502,126912958691.469
2019-03-07,67888909504.19791,14452766138.766956,29869483449.389164,15021091143.66297,127232250236.01698
2019-03-08,68020879276.31612,14369621725.628769,29918252174.930206,15416919663.1779,127725672840.053
2019-03-09,67914021946.078575,14031460882.113087,29345365362.13584,15371576476.6585,126662424666.98602
2019-03-10,69292799411.19722,14428962251.829548,30107710101.719864,16047819805.52837,129877291570.275
2019-03-11,68962957216.01791,14309692872.294827,30169305453.72901,16001513346.81925,129443468888.861
2019-03-12,67983966610.10971,13919712301.577475,29666364943.827522,15890739452.04929,127460783307.564
2019-03-13,68203157396.32404,14031839989.199167,30070250899.388664,16800550854.78713,129105799139.69899
2019-03-14,67968370343.91208,13852442749.06418,30055729718.28119,16557045439.01055,128433588250.26799
2019-03-15,68177693410.06057,13903058196.646849,30036516125.38374,16716325871.23084,128833593603.32199
2019-03-16,69031558676.15643,14361253091.20203,30735413666.37817,18400862486.98437,132529087920.72101
2019-03-17,70497099778.1464,14864545411.806246,31648164240.49213,18775515506.67722,135785324937.12198
2019-03-18,70051219293.32379,14586546977.699165,31272394639.261314,18113243795.93273,134023404706.21701
2019-03-19,70152235369.2381,14504816696.08246,31415206144.03414,18411966333.9273,134484224543.28201
2019-03-20,70618508801.77231,14588139258.964716,31470802394.224262,18749469880.62371,135426920335.58499
2019-03-21,71208656536.95811,14646332154.545843,31557928748.174526,19264955898.69752,136677873338.376
2019-03-22,70175421257.0859,14226418657.384989,30795576743.62016,18554671065.21195,133752087723.30301
2019-03-23,70227188528.50433,14349872413.090286,31217425010.847843,18923765500.03354,134718251452.476
2019-03-24,70485598083.6817,14458951512.820686,31720673370.734005,18963167658.38761,135628390625.624
2019-03-25,70330401859.60312,14349083379.676003,31636093516.938908,18862401698.36097,135177980454.57898
2019-03-26,69206266248.88437,14114508110.83552,31122962077.18398,19156763395.80613,133600499832.70999
2019-03-27,69368692535.334,14127347666.266151,31008144048.869488,18870584025.62236,133374768276.09201
2019-03-28,71134892682.49236,14728909325.816017,32793958332.310555,19539396938.13007,138197157278.749
2019-03-29,70961529493.34933,14528588960.681654,32420541017.898384,19627120452.53163,137537779924.461
2019-03-30,72303023146.20026,15091573435.250275,32848249938.056522,19991176276.23794,140234022795.745
2019-03-31,72305792937.3489,15005382590.00451,32716625705.10719,20029117652.7264,140056918885.187
2019-04-01,72310769858.13646,14930496588.280657,32767160115.770363,20684770785.08052,140693197347.268
2019-04-02,73066822741.99345,14928001079.066639,33078622755.77248,20853056093.78643,141926502670.619
2019-04-03,86200568432.5752,17376379496.109585,38915603829.421814,23625632836.8494,166118184594.956
2019-04-04,87673795383.52638,17073994347.06151,40261629353.88327,23231244930.41184,168240664014.883
2019-04-05,86482892583.41296,16631238666.397068,39184489319.12897,22978650280.899,165277270849.83798
2019-04-06,88332459637.7143,17415767438.96335,41313066430.134,24256248250.30735,171317541757.119
2019-04-07,88955701285.46048,17431813826.27367,41355821477.16023,23938409547.32662,171681746136.221
2019-04-08,91102196906.19292,18330615695.15078,41982472976.7041,24606283331.1012,176021568909.149
2019-04-09,92817357385.16908,19005528101.207676,41511953927.74189,24176420576.05435,177511259990.173
2019-04-10,91255525157.87743,18514941900.58221,40541482933.72102,23731059035.26634,174043009027.447
2019-04-11,93646653914.38365,18738487750.9329,41634911600.10495,23871574510.7755,177891627776.19702
2019-04-12,89079171479.86378,17442825237.19966,38516953023.18126,22035622956.0833,167074572696.328
2019-04-13,89668931907.92058,17386399385.122326,38589020233.99152,22295661322.05158,167940012849.086
2019-04-14,89473995793.9539,17327865226.321712,38393596233.09909,22101673767.7713,167297131021.146
2019-04-15,90952758268.0811,17700075886.552334,39381230365.9316,22572590641.61397,170606655162.17902
2019-04-16,89148028192.09521,16995977336.81406,38969134751.32733,21661788299.5634,166774928579.8
2019-04-17,91835875597.91147,17609171351.003345,39766217578.79119,22164962563.225,171376227090.931
2019-04-18,92156851198.58777,17588516336.63911,39772739140.25772,22283610591.8084,171801717267.29303
2019-04-19,93215173176.98566,18314771488.822433,40315182404.23888,22911487448.17703,174756614518.224
2019-04-20,93210585886.91354,18342659764.36273,40369826980.32978,22658238175.83895,174581310807.445
2019-04-21,93900276128.91374,18306343766.281067,39998521306.93312,22957907155.79207,175163048357.91998
