Date,BNB Chain,Tron,Bitcoin,Solana,Ethereum,Polygon,Ronin,Aptos,Celo,TON
2023-10-14,938036.00,1272072.00,535547.00,77273.00,286706.00,320731.00,15603.00,51719.00,94188.00,12763.00
2023-10-15,950392.00,1334166.00,482031.00,76903.00,308932.00,305338.00,15792.00,54185.00,108834.00,9275.00
2023-10-16,1138686.00,1492762.00,710792.00,87665.00,327335.00,326659.00,16620.00,57065.00,121684.00,9690.00
2023-10-17,1099496.00,1575419.00,612055.00,86162.00,322486.00,332101.00,15592.00,61232.00,118663.00,10693.00
2023-10-18,1120838.00,1451425.00,632136.00,86116.00,313096.00,328263.00,16444.00,125570.00,122598.00,12502.00
2023-10-19,1069929.00,1486074.00,598926.00,90139.00,299730.00,359707.00,15642.00,631881.00,121293.00,12133.00
2023-10-20,1077795.00,1810611.00,599514.00,99977.00,354240.00,412556.00,16168.00,96934.00,94117.00,9172.00
2023-10-21,949415.00,1584236.00,565875.00,90753.00,304294.00,689852.00,17336.00,54409.00,118015.00,9409.00
2023-10-22,904655.00,1260364.00,519228.00,80712.00,307901.00,543409.00,17574.00,55556.00,117105.00,9238.00
2023-10-23,1050531.00,1535049.00,733545.00,97038.00,324847.00,327641.00,18799.00,85348.00,131736.00,10465.00
2023-10-24,1055930.00,1652284.00,632513.00,104369.00,342105.00,346634.00,19458.00,68387.00,136088.00,12888.00
2023-10-25,1098465.00,1623301.00,719632.00,101239.00,323161.00,342102.00,17828.00,69337.00,136380.00,12669.00
2023-10-26,1064204.00,1548338.00,735902.00,96939.00,335590.00,349487.00,17633.00,52435.00,133282.00,12507.00
2023-10-27,1107782.00,1483576.00,711489.00,90823.00,314321.00,326202.00,16886.00,49255.00,123149.00,12863.00
2023-10-28,1061120.00,1521514.00,699986.00,89927.00,306496.00,312862.00,17628.00,39368.00,126592.00,11398.00
2023-10-29,983998.00,1621427.00,602384.00,84981.00,311337.00,319050.00,20280.00,27586.00,134661.00,11744.00
2023-10-30,1108179.00,1572984.00,779457.00,99691.00,328612.00,358147.00,20156.00,33762.00,150585.00,11186.00
2023-10-31,1087620.00,1665898.00,720971.00,120333.00,324905.00,361064.00,25341.00,36326.00,133445.00,12783.00
2023-11-01,1085669.00,1667897.00,682356.00,136574.00,324030.00,356715.00,20774.00,35024.00,141896.00,13648.00
2023-11-02,1067395.00,1653084.00,686998.00,131408.00,317644.00,364876.00,21124.00,28576.00,131790.00,11006.00
2023-11-03,998649.00,1784848.00,581886.00,115021.00,330272.00,366759.00,21235.00,30312.00,128721.00,11004.00
2023-11-04,918083.00,1586289.00,718048.00,121013.00,298032.00,328063.00,22490.00,32981.00,128987.00,10765.00
2023-11-05,971732.00,1463561.00,778286.00,103132.00,297481.00,326587.00,23973.00,32368.00,139735.00,11174.00
2023-11-06,1025077.00,1493222.00,643765.00,102979.00,312818.00,348084.00,35079.00,32512.00,152277.00,12555.00
2023-11-07,962864.00,1578268.00,590517.00,102492.00,320303.00,338316.00,70317.00,44049.00,139661.00,13704.00
2023-11-08,995430.00,1460441.00,620220.00,101879.00,313015.00,360660.00,75654.00,80382.00,149687.00,22896.00
2023-11-09,1072121.00,1444826.00,616712.00,144453.00,355131.00,338344.00,80805.00,53496.00,140676.00,14220.00
